---------- Counts of Element Pb ----------
row	column	line1	line2	ratio
4	31	84	77	1.091655
4	32	92	76	1.214563
4	33	125	60	2.067031
4	34	106	72	1.465404
4	35	85	49	1.720452
4	36	107	70	1.521256
4	37	134	101	1.324357
4	38	139	103	1.347647
4	39	81	60	1.344504
4	40	59	38	1.538462
4	41	56	56	0.999966
4	42	58	47	1.211928
4	43	78	55	1.411000
4	44	55	32	1.696989
4	45	64	36	1.754342
4	46	75	48	1.551077
4	47	73	57	1.272852
4	48	79	42	1.854860
4	49	86	45	1.891274
4	50	91	47	1.912184
4	51	103	41	2.471003
4	52	92	79	1.161546
4	53	102	50	2.019976
4	54	43	46	0.934013
4	55	49	27	1.804592
4	56	32	31	1.059314
4	57	35	0	0.000000
4	58	19	0	0.000000
4	59	0	0	0.000000
4	60	0	0	0.000000
4	61	0	0	0.000000
4	62	16	11	1.465090
4	63	0	0	0.000000
4	64	0	0	0.000000
4	65	0	0	0.000000
4	66	0	0	0.000000
4	67	0	0	0.000000
4	68	0	0	0.000000
4	69	21	20	1.073776
4	70	28	0	0.000000
4	71	18	0	0.000000
4	72	0	0	0.000000
4	73	0	0	0.000000
4	74	18	18	1.039391
4	75	21	0	0.000000
4	76	0	0	0.000000
5	0	0	0	0.000000
5	1	0	0	0.000000
5	2	0	0	0.000000
5	3	22	23	0.983875
5	4	31	0	0.000000
5	5	18	15	1.230863
5	6	0	0	0.000000
5	7	16	0	0.000000
5	8	21	0	0.000000
5	9	11	0	0.000000
5	10	0	0	0.000000
5	11	0	0	0.000000
5	12	0	0	0.000000
5	13	0	0	0.000000
5	14	0	0	0.000000
5	15	5	0	0.000000
5	16	20	8	2.333333
5	17	34	16	2.059152
5	18	0	0	0.000000
5	19	59	39	1.500817
5	20	66	41	1.591314
5	21	61	52	1.170030
5	22	60	49	1.219994
5	23	68	38	1.769341
5	24	70	43	1.615915
5	25	73	43	1.678072
5	26	74	51	1.438465
5	27	113	66	1.701768
5	28	130	97	1.341478
5	29	128	81	1.562526
5	30	102	73	1.391347
5	31	82	62	1.315688
5	32	102	64	1.587093
5	33	135	73	1.839468
5	34	91	60	1.508996
5	35	80	57	1.400844
5	36	101	54	1.854354
5	37	146	94	1.551509
5	38	149	102	1.458528
5	39	131	83	1.571816
5	40	58	47	1.229913
5	41	65	0	0.000000
5	42	60	39	1.523073
5	43	56	50	1.114584
5	44	47	38	1.226355
5	45	66	33	1.973793
5	46	57	0	0.000000
5	47	82	57	1.431011
5	48	92	60	1.524545
5	49	90	56	1.596574
5	50	105	70	1.489928
5	51	106	66	1.597640
5	52	104	75	1.388037
5	53	74	57	1.291063
5	54	74	55	1.335365
5	55	54	44	1.222226
5	56	57	33	1.705664
5	57	55	43	1.278075
5	58	37	0	0.000000
5	59	0	0	0.000000
5	60	0	0	0.000000
5	61	0	0	0.000000
5	62	21	0	0.000000
5	63	0	0	0.000000
5	64	16	15	1.099970
5	65	15	0	0.000000
5	66	25	17	1.467936
5	67	15	14	1.071842
5	68	0	0	0.000000
5	69	0	0	0.000000
5	70	0	0	0.000000
5	71	28	0	0.000000
5	72	22	15	1.428259
5	73	0	0	0.000000
5	74	14	17	0.826162
5	75	22	13	1.705226
5	76	0	0	0.000000
6	0	0	0	0.000000
6	1	24	0	0.000000
